[95542.], [31254.], 0.7535090998164878, 0.5787603335101518, 0.7018556544721543, 0.43839384087789324
[97381.], [29937.], 0.76486367658433, 0.5898853459489257, 0.7121334153492097, 0.4431990848797536
[97698.], [30687.], 0.7609773005058841, 0.5917916753744701, 0.7150202181429913, 0.44947063463101966
[99420.], [30146.], 0.7673302047996231, 0.6022534528713351, 0.7224194714258239, 0.4538077914516806
[99305.], [29870.], 0.7687636868626508, 0.6015458890376356, 0.7231959282018481, 0.4550935797529531
[100163.], [29700.], 0.7712982379955133, 0.6068011408840643, 0.7277101903038984, 0.4566531442272952
[100918.], [30246.], 0.7694037101043695, 0.611340743385789, 0.730347262430159, 0.45730371495452105
[100211.], [29300.], 0.7737665867215218, 0.607070811095697, 0.7301007562002894, 0.45928907088588444
[100761.], [29484.], 0.7736284845251559, 0.6103213301432509, 0.7295655615477662, 0.4608947694140803
[100937.], [28922.], 0.7772811569594074, 0.6115046521170243, 0.7347174018397256, 0.4637661085930783
[100608.], [28531.], 0.7790661154013319, 0.6094278133821159, 0.7340934612375928, 0.4666461221976646
[101292.], [28834.], 0.7784146182462823, 0.6135854454908016, 0.7363790603550423, 0.46528221018681926
[101389.], [28837.], 0.7785614739703514, 0.6140954434504522, 0.7337270914036306, 0.46289177856067576
[102537.], [29731.], 0.7752212970962047, 0.6211532265265416, 0.7391618611950782, 0.4658611645830499
[101756.], [28221.], 0.7828782210119127, 0.616415369797125, 0.7396173890068712, 0.46989966610124545
