[101272.], [30655.], 0.7676350225246943, 0.6133867949098442, 0.7284463118317961, 0.45336835844730716
[102796.], [30484.], 0.7712797906345913, 0.6226173964131482, 0.7332956556007355, 0.4551948218045224
[102431.], [30314.], 0.7716366257929193, 0.6204329602170858, 0.7349226096846895, 0.4573589232273224
[103476.], [30420.], 0.7728081741316283, 0.6267757512719917, 0.7407258041755943, 0.4639498388088287
[103129.], [30709.], 0.7705512426042954, 0.6246731367299774, 0.7378220753661016, 0.4594764119003917
[103775.], [30521.], 0.7727359089976298, 0.6285851005191013, 0.7396994285962692, 0.4645530581171767
[103383.], [28917.], 0.7814268469910277, 0.6261841308298001, 0.7435430821755621, 0.47117455624689014
[103752.], [29736.], 0.7772372863575998, 0.6284343654600959, 0.7424173989784707, 0.46741541966743105
[104750.], [30238.], 0.7759943796063444, 0.6344524327238148, 0.7445701948514714, 0.4675634324696862
[103942.], [29460.], 0.7791636069493901, 0.629596198861199, 0.7451758428439188, 0.4679296523608363
[103901.], [28719.], 0.7834491017209568, 0.6293298026531218, 0.7471157296343375, 0.470600897519761
[104829.], [29689.], 0.7792931383022527, 0.6349681288321933, 0.7468796045778443, 0.46937603785201604
[104642.], [29876.], 0.7779014534032915, 0.6337982956094075, 0.7451451255773148, 0.46846855604143905
[105320.], [30066.], 0.7779260171365521, 0.6379048230498537, 0.7492978401408212, 0.4698178221077674
[105613.], [29880.], 0.7794722596594992, 0.63970755292774, 0.7502965967689208, 0.47240980094532975
