total_loss,loss_cls_obj,loss_box_obj,loss_dfl_obj, cls_loss_lane, reg_xytl_loss_lane, seg_loss_lane, iou_loss_lane, mAP
4.897761668736494,0.7847220345572357,1.237916607721384,0.992871006479482, 0.5961809063174962, 0.4269651908747303, 0.23442910259179356, 0.6246768347732172, 0.276
4.430817848002161,0.7734452683585294,1.2333118407127424,0.9904685053995678, 0.5308810237580989, 0.2823014511339088, 0.17708203590712732, 0.4433277224622044, 0.265
4.260595942764572,0.7568354001079931,1.2217175380669545,0.9856279727321825, 0.44295587419006477, 0.27051925998920145, 0.16038988066954613, 0.42254999487040995, 0.283
4.157587142278614,0.7459932945464363,1.2116223474622043,0.981657594762418, 0.3929801255399553, 0.2637804354751624, 0.1519208598812096, 0.40963249217062586, 0.275
4.091300979481636,0.7378946603671697,1.2071275715442733,0.9794578242440614, 0.3710916409287252, 0.2543662748380126, 0.1450511889848814, 0.39631181911447133, 0.29
4.052382737041031,0.7318600874730017,1.203430148758099,0.9772142691684663, 0.35676937553995686, 0.25102373974082065, 0.140537258639309, 0.3915478750000001, 0.295
4.0084049084773286,0.7265079532937385,1.1978668174945986,0.9745392475701935, 0.341109904697624, 0.24653000836933023, 0.13645288255939506, 0.38539807343412513, 0.298
3.9810158739200916,0.7242708825593956,1.196859508369332,0.9747943123650115, 0.3313757913066951, 0.24213191846652313, 0.13343154643628463, 0.378151897408207, 0.297
3.945527924676024,0.7184859009179265,1.1901629314254878,0.9722529778617711, 0.3233493412526995, 0.23816791144708446, 0.13067525836933067, 0.3724336009719225, 0.297
3.9219680267278587,0.7162993833693309,1.1872013455723547,0.971469389038877, 0.31368723947084226, 0.235539875, 0.12828906479481653, 0.3694817213822886, 0.298
3.901730209773218,0.7131211663066975,1.1870552499999996,0.9705630737041026, 0.31014611690064847, 0.2308353031857453, 0.12600576133909305, 0.3640035310475165, 0.298
3.8841671906047495,0.7103521862850981,1.185188026187903,0.9692732923866078, 0.30325928725701934, 0.22962149001079912, 0.12483040712743008, 0.3616425145788332, 0.301
3.8563785151187933,0.7055628671706267,1.1796018142548592,0.9675461309395242, 0.2956700483261345, 0.22695378941684635, 0.1223321039416849, 0.35871177915766644, 0.3
3.8492100907127567,0.7062227778077766,1.1786379622030216,0.9675065353671681, 0.2939724279157675, 0.2252219322354213, 0.12140263201943825, 0.3562458207343414, 0.293
3.8461255404967636,0.7060886028617712,1.1790281700863934,0.9676445448164147, 0.2947891784557232, 0.2234873717602599, 0.12100662176025934, 0.3540810672246227,0.299
