5.686512, 1.185481, 0.946690, 6.194433, 3.183373, 1.701452, 1.553919
2.481649, 1.235373, 0.995129, 5.163691, 3.565809, 0.678347, 1.763987
1.127873, 1.180565, 0.930211, 5.467138, 3.170170, 0.815142, 1.657236
0.987858, 1.279152, 0.995633, 5.240992, 3.192180, 0.752202, 1.549894
0.935603, 1.235985, 1.025936, 6.728003, 2.465959, 0.605873, 1.318287
0.942636, 1.230224, 1.011577, 5.660066, 2.966166, 0.524848, 1.481085
0.886729, 1.249349, 1.013209, 5.053580, 2.702191, 0.511136, 1.470958
0.986823, 1.332352, 1.008940, 3.944071, 2.703425, 0.558620, 1.406362
0.868870, 1.202766, 1.012786, 3.387901, 3.016764, 0.507047, 1.646632
0.891312, 1.325760, 1.014334, 3.136386, 2.876293, 0.556250, 1.579809
0.945761, 1.438311, 1.070502, 2.852283, 2.780526, 0.522306, 1.630400
0.984465, 1.404852, 1.037489, 2.210284, 2.901886, 0.491646, 1.677394
0.864837, 1.183341, 0.992508, 2.044906, 2.757507, 0.464159, 1.526461
0.920088, 1.334763, 1.066164, 1.632897, 2.600390, 0.440637, 1.480959
0.905732, 1.350413, 1.045869, 1.487667, 2.387794, 0.443723, 1.342541
0.839149, 1.294205, 1.019497, 1.046368, 2.675809, 0.506494, 1.694272
0.933999, 1.304059, 1.053780, 0.948904, 2.645458, 0.436908, 1.619256
0.888109, 1.315020, 1.026283, 0.804153, 2.493665, 0.474942, 1.652455
0.842005, 1.216452, 0.968534, 0.779068, 2.264089, 0.459353, 1.533168
0.755502, 1.218774, 0.974638, 0.751920, 2.130391, 0.459682, 1.614075
0.855229, 1.331283, 1.019347, 0.721766, 1.788002, 0.492069, 1.510995
0.981301, 1.406916, 1.040317, 0.714899, 1.531857, 0.400655, 1.419860
0.959257, 1.345357, 1.034062, 0.804505, 1.618147, 0.484821, 1.615039
0.815001, 1.117272, 0.964363, 0.716318, 1.055376, 0.408273, 1.245041
5.686512, 1.185481, 0.946690, 6.194433, 3.183373, 1.701451, 1.553919
2.481649, 1.235373, 0.995129, 5.163691, 3.565813, 0.678347, 1.763985
1.127845, 1.180551, 0.930207, 5.467136, 3.170205, 0.815113, 1.657238
0.987888, 1.279149, 0.995684, 5.241004, 3.188949, 0.752066, 1.551224
0.935374, 1.235763, 1.025918, 6.728142, 2.474596, 0.605533, 1.314700
0.942836, 1.228628, 1.008459, 5.660186, 2.962919, 0.524458, 1.493825
0.885708, 1.247826, 1.009949, 5.053616, 2.672995, 0.511288, 1.483867
0.990055, 1.335063, 1.010247, 3.944201, 2.693856, 0.558222, 1.416588
0.869017, 1.205323, 1.013596, 3.388093, 3.041669, 0.506302, 1.615457
0.890108, 1.319431, 1.011668, 3.136937, 2.875684, 0.555724, 1.589946
0.939998, 1.435707, 1.070712, 2.854347, 2.802014, 0.524439, 1.619257
0.985650, 1.404493, 1.031508, 2.212220, 2.901195, 0.490595, 1.669299
0.861559, 1.180136, 0.994112, 2.046073, 2.724522, 0.464510, 1.545472
0.920165, 1.335150, 1.066177, 1.634355, 2.614082, 0.440802, 1.481423
0.910605, 1.355986, 1.050155, 1.486221, 2.390270, 0.442511, 1.298994
0.847726, 1.291667, 1.018479, 1.045118, 2.655009, 0.505008, 1.686690
0.941273, 1.295136, 1.054671, 0.949463, 2.627623, 0.436917, 1.656578
0.889514, 1.312688, 1.027679, 0.803691, 2.504462, 0.475286, 1.656484
