0.612426, 1.109801, 0.930338, 4.818692, 3.377201, 1.711267, 1.770076
0.701356, 1.161011, 0.934126, 6.015455, 3.310435, 1.001485, 1.620162
0.763492, 1.267776, 0.957298, 4.626503, 3.680544, 0.740732, 1.928699
0.697392, 1.235144, 0.937394, 5.168074, 3.133583, 0.602417, 1.647896
0.735860, 1.239184, 0.974505, 5.498309, 2.963599, 0.527755, 1.546167
0.681969, 1.212920, 0.954298, 5.879585, 2.365570, 0.527918, 1.264517
0.705101, 1.247987, 0.966066, 4.491857, 2.882144, 0.595000, 1.491524
0.787715, 1.239832, 0.997542, 3.646553, 2.995958, 0.601359, 1.564600
0.767698, 1.283392, 0.982069, 3.419345, 2.849479, 0.576807, 1.486366
0.766007, 1.304657, 1.005802, 3.667769, 2.516692, 0.499920, 1.384170
0.831817, 1.302300, 0.973386, 2.544162, 2.982968, 0.557823, 1.668884
0.760806, 1.283872, 0.939496, 2.611351, 2.684193, 0.461113, 1.383206
0.706034, 1.271443, 0.987751, 1.773342, 2.725147, 0.492765, 1.483324
0.805574, 1.354985, 0.994898, 1.588583, 2.758552, 0.504242, 1.493843
0.754953, 1.210659, 0.998898, 1.279514, 2.741114, 0.441758, 1.538885
0.737223, 1.234237, 0.959922, 1.112861, 2.408616, 0.457600, 1.345305
0.766357, 1.226419, 0.980721, 0.970331, 2.421375, 0.420726, 1.414079
0.825791, 1.317867, 0.966689, 0.808739, 2.643727, 0.479436, 1.537813
0.766472, 1.252065, 0.955861, 0.760748, 2.554995, 0.511620, 1.614253
0.764226, 1.267059, 0.961506, 0.753940, 2.145939, 0.459522, 1.421589
0.742657, 1.214786, 0.963010, 0.744347, 2.245562, 0.469773, 1.596717
0.771387, 1.281791, 0.967341, 0.719912, 1.911306, 0.460136, 1.496887
0.802985, 1.325365, 0.996457, 0.822417, 2.170111, 0.482565, 1.724353
0.785438, 1.325101, 0.948410, 0.863988, 1.570755, 0.392413, 1.493397
0.732787, 1.263012, 0.972994, 0.819212, 1.578848, 0.416475, 1.404915
0.802964, 1.301483, 1.036273, 0.760721, 1.421772, 0.430222, 1.410134
0.838009, 1.305100, 1.010628, 0.773185, 1.413030, 0.387448, 1.267310
0.809075, 1.332494, 0.966190, 0.820720, 1.279871, 0.422473, 1.357152
0.772816, 1.302122, 0.996730, 0.893480, 1.376583, 0.456109, 1.480652
0.796931, 1.257873, 0.987233, 0.779465, 1.232730, 0.425059, 1.264446
0.801170, 1.300184, 0.980082, 0.738407, 1.226541, 0.398304, 1.249601
