total_loss, loss_cls_obj, loss_box_obj, loss_dfl_obj, loss_cls_lane, loss_reg_xytl_lane, loss_seg_lane, loss_iou_lane18.189161, 0.618694, 1.198308, 0.937449, 4.586091, 67.296860, 1.735602, 3.555006
total_loss, loss_cls_obj, loss_box_obj, loss_dfl_obj, loss_cls_lane, loss_reg_xytl_lane, loss_seg_lane, loss_iou_lane17.052584, 0.605936, 1.138980, 0.930992, 4.445095, 62.382942, 1.659291, 3.396047
4.560162, 0.889348, 1.328280, 1.056363, 0.726255, 2.010560, 0.568854, 3.125189
4.064994, 0.798575, 1.197445, 1.011505, 0.664187, 1.551309, 0.509065, 2.562783
4.202414, 0.804596, 1.290931, 1.021641, 0.692816, 1.586692, 0.457252, 2.689466
4.098003, 0.766464, 1.185367, 0.961730, 0.706957, 1.751307, 0.513432, 2.950516
4.008638, 0.756201, 1.157859, 1.004361, 0.700499, 1.599567, 0.471067, 2.679950
4.221527, 0.839837, 1.295064, 0.976114, 0.708575, 1.504318, 0.519448, 2.820220
3.882920, 0.740935, 1.156620, 0.964000, 0.666900, 1.442682, 0.463129, 2.534113
3.942470, 0.753325, 1.154343, 0.957242, 0.702101, 1.380772, 0.507336, 2.797590
4.165723, 0.817987, 1.241181, 0.989575, 0.696347, 1.612269, 0.487489, 2.788795
4.258312, 0.777451, 1.292026, 0.999714, 0.721673, 1.646097, 0.530149, 3.047687
4.027122, 0.737460, 1.176443, 0.979118, 0.704897, 1.703331, 0.477650, 2.784621
4.149055, 0.809488, 1.179068, 0.958637, 0.722955, 1.716858, 0.542278, 3.027222
4.429791, 0.852404, 1.307821, 1.030395, 0.750494, 1.769700, 0.522222, 3.153445
4.105212, 0.845150, 1.280824, 0.978285, 0.679099, 1.377748, 0.464379, 2.483536
4.406276, 0.845550, 1.321051, 1.032358, 0.724242, 1.764644, 0.542209, 3.005489
3.937363, 0.798042, 1.240245, 0.993549, 0.648329, 1.239730, 0.452243, 2.187335
3.909763, 0.727508, 1.175367, 0.966767, 0.695064, 1.462909, 0.477709, 2.564924
4.087322, 0.766361, 1.223273, 0.997162, 0.693472, 1.559012, 0.576702, 2.673444
4.195612, 0.788756, 1.242239, 1.006465, 0.704645, 1.779487, 0.518564, 2.788061
4.203122, 0.856259, 1.145523, 0.989026, 0.723385, 1.720199, 0.591011, 3.026978
4.418071, 0.829410, 1.372757, 1.037187, 0.736233, 1.712951, 0.533750, 2.910646
4.151658, 0.871571, 1.268327, 1.015960, 0.681330, 1.422914, 0.487930, 2.386825
3.911980, 0.707806, 1.171981, 0.955094, 0.697727, 1.416136, 0.499114, 2.772523
3.945665, 0.758945, 1.188069, 0.954974, 0.686051, 1.433041, 0.500419, 2.598874
4.157469, 0.801444, 1.172645, 0.998264, 0.744750, 1.709610, 0.519075, 2.952142
4.026443, 0.772671, 1.192704, 0.979954, 0.717187, 1.430225, 0.548472, 2.709683
4.046048, 0.774412, 1.204441, 1.007560, 0.714008, 1.370852, 0.517148, 2.696169
4.146381, 0.829457, 1.216849, 0.992474, 0.726805, 1.480586, 0.518293, 2.812319
4.123670, 0.851950, 1.190415, 0.964190, 0.737449, 1.397247, 0.518281, 2.932590
3.999160, 0.744287, 1.246893, 0.980310, 0.698733, 1.369407, 0.498236, 2.571967
4.215141, 0.834305, 1.313148, 0.998653, 0.703257, 1.426333, 0.517291, 2.698297
3.946411, 0.761258, 1.189574, 0.950577, 0.721263, 1.346293, 0.485356, 2.672094
3.995538, 0.789740, 1.189528, 0.987216, 0.694911, 1.376765, 0.518249, 2.555347
4.001960, 0.793721, 1.240185, 0.967054, 0.691887, 1.263216, 0.519940, 2.529953
3.969878, 0.773837, 1.259642, 0.976047, 0.690372, 1.203879, 0.481120, 2.426389
4.135851, 0.788310, 1.218024, 0.996063, 0.738126, 1.524743, 0.535857, 2.868546
3.892660, 0.712715, 1.222633, 1.005276, 0.668406, 1.180580, 0.530880, 2.380315
3.695595, 0.700830, 1.118351, 1.010967, 0.673697, 1.054379, 0.458432, 2.140728
3.830962, 0.722567, 1.157781, 0.981938, 0.684391, 1.160605, 0.528697, 2.469690
4.035923, 0.797010, 1.276924, 0.976559, 0.681907, 1.298237, 0.502395, 2.444607
3.848734, 0.681407, 1.153163, 0.980354, 0.721508, 1.370723, 0.496908, 2.579906
3.922395, 0.752964, 1.223178, 0.950127, 0.704535, 1.227687, 0.518417, 2.529989
4.001380, 0.764994, 1.225167, 0.951800, 0.715488, 1.368816, 0.547983, 2.664809
3.825028, 0.766936, 1.188071, 0.975251, 0.647888, 1.044446, 0.527698, 2.253816
3.925147, 0.711018, 1.283458, 0.983100, 0.664677, 1.218733, 0.476977, 2.377465
4.043986, 0.826546, 1.252997, 1.003028, 0.702703, 1.086440, 0.520148, 2.497786
3.792852, 0.715079, 1.212915, 0.963845, 0.665432, 1.095613, 0.477984, 2.266040
3.766552, 0.726503, 1.134469, 0.965725, 0.696359, 1.148165, 0.494381, 2.360377
4.064967, 0.823163, 1.299856, 1.023532, 0.685823, 1.123399, 0.449803, 2.333057
3.902115, 0.809618, 1.185868, 0.989227, 0.677943, 1.089080, 0.510303, 2.309682
3.804488, 0.700702, 1.145089, 0.945508, 0.698202, 1.282133, 0.548667, 2.536944
4.087901, 0.819870, 1.283796, 1.006049, 0.706781, 1.139908, 0.532443, 2.511800
3.774706, 0.736094, 1.217050, 0.963941, 0.656004, 1.118417, 0.430818, 2.082864
3.959570, 0.790138, 1.244846, 1.003268, 0.671126, 1.210259, 0.494840, 2.230364
3.890857, 0.765323, 1.221505, 0.965311, 0.678406, 1.099398, 0.532310, 2.383474
3.815022, 0.775085, 1.167515, 0.983619, 0.658186, 1.174977, 0.466646, 2.144210
3.996861, 0.825776, 1.303652, 0.995468, 0.667183, 1.091678, 0.499786, 2.101180
3.981570, 0.811866, 1.189882, 1.001818, 0.708818, 1.288121, 0.499698, 2.393384
3.980463, 0.783050, 1.337090, 1.020741, 0.645038, 1.036398, 0.453418, 2.063055
3.678863, 0.702020, 1.201347, 0.962443, 0.616192, 1.140747, 0.419223, 1.889099
3.824523, 0.780755, 1.203768, 0.987847, 0.653192, 1.014698, 0.492479, 2.100394
3.671973, 0.721601, 1.169107, 0.978438, 0.652769, 0.975604, 0.422921, 1.962837
3.671625, 0.662726, 1.100501, 0.952088, 0.700701, 1.202865, 0.465509, 2.412472
3.808687, 0.730339, 1.137760, 0.954832, 0.716094, 1.295902, 0.523496, 2.393289
3.844803, 0.787110, 1.194224, 0.974720, 0.668721, 1.166139, 0.490017, 2.118871
3.672429, 0.724902, 1.160234, 0.991413, 0.627767, 1.059521, 0.421781, 1.870330
4.050992, 0.912955, 1.270605, 1.013937, 0.666233, 1.035905, 0.465163, 2.100177
3.906240, 0.759953, 1.250111, 0.999776, 0.671256, 1.165335, 0.474146, 2.171264
3.582536, 0.668278, 1.082814, 0.940228, 0.683039, 1.134289, 0.493713, 2.145036
3.777257, 0.765823, 1.211868, 1.006537, 0.660841, 0.968724, 0.437903, 1.897672
3.792688, 0.702698, 1.210439, 0.992072, 0.671925, 1.136380, 0.474424, 2.154666
3.591332, 0.695663, 1.176210, 0.933935, 0.643315, 0.920148, 0.454063, 1.910092
3.686836, 0.702600, 1.233938, 0.961113, 0.646004, 0.946667, 0.465555, 1.887704
3.418474, 0.649314, 1.102387, 0.939728, 0.642833, 0.879528, 0.374806, 1.738052
4.037748, 0.807690, 1.270771, 0.995095, 0.688082, 1.281891, 0.543141, 2.307847
3.739870, 0.761842, 1.182902, 0.971205, 0.639526, 1.108602, 0.471772, 1.899704
3.717556, 0.716465, 1.206087, 0.995516, 0.639041, 1.074910, 0.431885, 1.851603
3.897594, 0.844697, 1.273039, 0.986211, 0.604335, 1.063479, 0.450115, 1.850306
3.798518, 0.697229, 1.172086, 0.969406, 0.693506, 1.359914, 0.486608, 2.258954
4.049473, 0.852270, 1.340497, 1.013414, 0.630886, 1.098925, 0.481812, 2.004835
3.535720, 0.698312, 1.039069, 0.939336, 0.666498, 1.100277, 0.463298, 2.064939
3.653025, 0.720293, 1.173232, 0.973889, 0.652095, 0.990856, 0.439438, 1.845669
3.634225, 0.699471, 1.136843, 0.970597, 0.675213, 1.065492, 0.466953, 1.928913
3.656498, 0.699990, 1.169277, 0.938380, 0.643607, 1.117808, 0.495255, 1.987585
3.905912, 0.776829, 1.290585, 1.001048, 0.607293, 1.232805, 0.454464, 1.892691
4.068023, 0.780970, 1.341574, 0.979908, 0.668176, 1.471084, 0.505304, 2.183286
3.797647, 0.703456, 1.267559, 1.023876, 0.623332, 1.104902, 0.415920, 1.869626
3.726239, 0.732257, 1.202379, 1.002876, 0.640704, 0.948234, 0.456698, 1.897993
3.669944, 0.732306, 1.165742, 0.965535, 0.670182, 1.013371, 0.435422, 1.912828
3.688885, 0.768156, 1.205184, 0.986982, 0.636569, 0.905803, 0.443181, 1.657265
4.094537, 0.827816, 1.358592, 1.068400, 0.653502, 1.080329, 0.500442, 1.964375
3.802157, 0.757377, 1.226817, 0.978461, 0.644679, 1.139440, 0.485724, 1.927665
3.695699, 0.743653, 1.133343, 0.943834, 0.684493, 1.077503, 0.498549, 2.113802
3.711368, 0.788020, 1.200935, 0.993905, 0.598176, 0.965102, 0.440189, 1.639075
3.648979, 0.717058, 1.157451, 0.975385, 0.618872, 1.116585, 0.428342, 1.831622
3.862172, 0.762933, 1.225669, 1.026928, 0.644822, 1.204049, 0.470675, 1.913664
3.714248, 0.728734, 1.129932, 1.002736, 0.648444, 1.222427, 0.446828, 1.946534
3.646352, 0.724827, 1.217355, 0.982830, 0.593931, 0.906832, 0.438327, 1.667610
3.587018, 0.693223, 1.192750, 0.973373, 0.615238, 0.879141, 0.432121, 1.711859
3.682017, 0.725965, 1.149010, 0.975377, 0.646385, 1.120961, 0.470041, 1.920935
3.535829, 0.756684, 1.104832, 0.978278, 0.600528, 0.977888, 0.370334, 1.531422
3.994202, 0.833332, 1.264776, 1.029541, 0.656389, 1.249480, 0.464923, 1.961972
3.810257, 0.718180, 1.242676, 0.948240, 0.643888, 1.348180, 0.497169, 2.016567
3.874067, 0.759824, 1.251714, 0.984373, 0.678070, 1.146946, 0.528245, 2.037519
3.491494, 0.695766, 1.147851, 0.954226, 0.586679, 0.961239, 0.388284, 1.532052
3.492520, 0.676428, 1.163907, 0.969159, 0.608008, 0.781128, 0.434766, 1.591227
3.914932, 0.870379, 1.236499, 0.970818, 0.663823, 1.027463, 0.520494, 1.974400
3.778641, 0.783430, 1.228837, 0.945722, 0.633905, 1.066357, 0.488475, 1.914526
3.728753, 0.772286, 1.211166, 0.995047, 0.618585, 0.950451, 0.424890, 1.757340
3.654654, 0.729635, 1.233012, 0.972430, 0.630107, 0.863601, 0.455639, 1.648534
3.631048, 0.741043, 1.186341, 0.945478, 0.648264, 0.886601, 0.452933, 1.803136
3.671747, 0.763050, 1.180641, 0.975558, 0.615848, 0.960735, 0.461375, 1.724533
3.802779, 0.786773, 1.214017, 1.015437, 0.615163, 1.044495, 0.462997, 1.810103
3.603850, 0.702549, 1.099640, 0.955015, 0.680640, 1.092771, 0.443758, 2.016061
3.867361, 0.801123, 1.298369, 0.980605, 0.633014, 1.030705, 0.479228, 1.793373
3.949953, 0.832760, 1.317549, 1.027790, 0.648861, 0.894889, 0.487399, 1.828125
3.684872, 0.812821, 1.180698, 0.997306, 0.634254, 0.791801, 0.427804, 1.616371
