4.769937, 3.188599
4.137250, 3.252639
4.796602, 3.220541
3.958103, 3.099388
4.664279, 3.155051
3.318172, 3.246361
4.543625, 3.098571
4.368791, 3.116225
4.196577, 3.045799
4.335142, 3.072184
4.267289, 3.531265
4.280012, 3.107799
4.473349, 3.326500
4.661704, 3.161602
4.098057, 3.439095
4.115292, 3.603000
4.535467, 3.089901
4.542654, 3.143684
4.302987, 3.394930
4.464002, 3.146389
3.729653, 3.379666
3.686841, 3.144524
3.994334, 3.176802
3.307022, 3.152804
3.548872, 3.208777
3.872118, 3.051732
4.031338, 3.031236
3.697647, 3.087533
3.783134, 3.237406
3.713664, 3.171630
3.971336, 3.029026
4.313958, 3.179471
4.178461, 3.334778
3.953964, 3.158782
3.483672, 3.376402
3.710707, 3.117932
3.507581, 3.175523
3.765061, 3.587271
4.046095, 3.326723
4.158604, 3.141262
3.817799, 3.316791
3.621934, 3.131029
3.678013, 3.323264
3.572894, 3.050771
3.238424, 3.013585
3.931398, 3.128704
3.793987, 3.293700
3.709710, 3.148480
3.669200, 3.086063
3.688186, 3.308171
3.891085, 3.003084
4.165912, 3.040412
3.886878, 2.908579
3.382456, 3.190654
3.620402, 3.022962
3.551126, 3.136976
3.702981, 3.212079
3.868558, 3.010172
3.841089, 3.186529
3.961004, 2.967726
3.487205, 3.043141
3.436048, 3.223351
3.321735, 3.241022
3.937405, 2.949888
3.873380, 3.095687
3.351817, 3.099363
3.546972, 3.411224
3.090620, 3.088873
3.753870, 2.942397
3.164317, 3.230748
3.371801, 2.943595
3.698532, 3.082980
3.978684, 3.128418
3.338295, 3.203638
3.157024, 3.022406
3.168661, 3.227742
3.547185, 3.123946
3.604032, 3.273280
3.629626, 3.189250
3.334745, 3.161414
3.293997, 2.879476
3.224891, 3.311160
3.632386, 3.223799
3.354424, 3.082726
3.214802, 2.999592
3.287861, 2.806560
3.430149, 3.385439
3.420975, 2.978709
3.072181, 3.088834
3.610975, 3.020934
3.289221, 3.169803
3.272863, 3.159532
3.030788, 3.172031
3.446416, 3.263776
3.496455, 3.057930
3.193525, 3.067176
3.343674, 3.005635
3.122220, 2.928887
3.172347, 3.154789
3.100867, 3.127085
3.160481, 2.920386
3.327891, 3.060272
2.937227, 3.121999
3.143847, 3.111194
3.066988, 2.991522
3.183898, 3.108990
3.170259, 3.063535
2.980783, 2.954317
3.095278, 3.116182
2.946643, 3.210336
3.302686, 3.158160
3.152965, 3.091119
3.357498, 3.125423
3.423619, 2.969002
2.836593, 2.984142
3.702357, 3.137414
3.178808, 3.048479
3.439543, 3.258953
3.267795, 3.074046
3.119834, 3.056063
3.243406, 3.313174
3.278260, 2.937793
3.406650, 3.031810
3.203335, 3.069963
3.363345, 2.975561
3.437141, 2.962281
3.308654, 3.187428
3.306836, 3.083126
2.905097, 3.251781
2.477765, 2.992911
3.011149, 3.146513
3.319690, 3.027505
3.413776, 3.199857
3.324983, 3.012565
3.124329, 3.089412
3.115906, 3.167981
3.199648, 3.151847
2.582014, 3.139148
2.974316, 2.962291
2.658935, 3.094629
3.451605, 2.939244
3.009934, 3.127960
3.166518, 3.102636
2.864005, 3.015072
2.742973, 2.937430
2.806902, 2.966828
3.284375, 3.063107
3.135004, 2.941498
3.394852, 3.055975
3.114329, 3.004817
2.871564, 3.113708
3.202204, 3.067218
2.966521, 3.083228
3.236461, 2.916710
3.206765, 2.809007
3.213734, 3.076406
2.899732, 2.944096
3.244590, 3.126155
3.175516, 2.783247
2.814834, 3.206278
3.253326, 3.001033
2.961598, 2.858672
2.965139, 3.008348
2.979721, 3.040020
3.090953, 2.945781
3.213014, 3.163877
2.794072, 3.243680
2.964430, 2.923531
2.934351, 3.069218
3.162834, 3.010463
3.251833, 3.092803
3.170375, 2.974986
3.084308, 3.310017
3.280967, 3.269944
3.132843, 3.277978
2.757392, 2.882734
3.234592, 3.017207
3.248902, 3.082507
3.114712, 3.137285
3.304720, 3.046024
3.021548, 3.085333
2.491822, 3.084191
2.642933, 3.017121
3.139747, 3.089527
2.893976, 2.980515
3.081898, 2.958416
2.640729, 3.105481
2.517249, 3.091817
2.885850, 3.122652
2.376357, 2.868617
2.962914, 3.180085
2.739224, 3.152465
2.645254, 3.041309
3.044639, 2.890478
2.802058, 2.996938
3.084201, 3.113369
2.964613, 3.028106
2.755612, 3.091465
2.753418, 2.718527
3.152352, 3.102615
3.019999, 2.896336
2.533192, 2.831698
2.644918, 3.015762
3.106123, 2.978007
2.804161, 3.175011
2.845811, 3.163808
2.953393, 3.202739
3.193684, 2.956385
3.028049, 2.967078
2.983838, 3.082322
2.647271, 2.994435
3.283176, 3.159236
3.595476, 3.105327
2.760143, 3.010783
2.803756, 2.997077
3.321318, 2.999020
3.113807, 2.959132
3.230801, 2.950378
3.331929, 3.152898
3.177835, 3.023461
3.003057, 2.801215
2.464507, 3.085074
2.899597, 2.878534
2.865015, 3.014874
2.914709, 2.923664
3.003808, 3.011427
3.045402, 3.120236
2.943639, 2.925291
2.634419, 3.268773
1.930578, 3.222708
2.962592, 3.009494
3.087722, 3.023079
3.402749, 2.969833
3.679582, 3.153455
2.894667, 2.951102
3.100738, 3.232747
2.934581, 2.913107
2.596621, 3.050094
3.273483, 2.983102
3.054131, 2.963310
3.137614, 2.906155
2.829704, 2.981862
2.813223, 3.018343
3.203769, 3.060328
2.623404, 2.991684
3.352355, 2.938543
2.661740, 2.950164
2.925438, 3.137645
2.609746, 3.186224
3.128564, 3.086396
2.800631, 2.864980
2.830763, 2.767658
2.856954, 2.931592
2.815526, 2.949468
3.118517, 2.941011
2.704787, 2.972136
2.677566, 3.033195
2.700087, 3.002771
2.782130, 2.932218
2.942959, 2.813119
2.958950, 3.068789
2.919548, 2.970392
3.052774, 3.060922
2.835659, 3.115914
2.758945, 3.077549
2.936872, 3.015884
2.611856, 3.037333
2.855130, 3.054653
2.727750, 3.024091
2.511889, 3.139257
3.006740, 2.979633
3.143734, 2.941877
3.035606, 2.988422
2.803488, 2.912782
2.822996, 2.986507
2.341038, 3.077430
2.842290, 2.949956
2.683365, 3.214420
2.516034, 3.118175
2.540156, 3.284494
2.777498, 3.002053
2.933381, 3.050139
2.674187, 3.123192
2.614514, 2.853789
2.963108, 3.055159
2.545492, 2.840780
2.690642, 2.989809
2.644081, 2.983479
2.831229, 3.008540
2.635231, 3.010664
2.775372, 2.730839
3.081423, 3.022655
2.834742, 2.993283
2.958852, 2.802877
2.849610, 2.931639
2.507808, 3.038284
3.029781, 2.901343
3.026606, 3.138316
2.931919, 2.934552
2.913959, 3.193810
2.631276, 2.836411
2.825608, 2.945475
2.898278, 2.958405
2.635630, 2.742834
2.608691, 2.914925
2.763334, 3.057307
2.993263, 2.874803
2.985682, 3.027460
2.931050, 3.147282
2.514942, 3.223013
2.674258, 2.978571
2.929805, 3.075405
2.874321, 3.065593
2.825634, 3.209968
3.219823, 3.078658
3.251781, 3.129179
2.829274, 3.040455
2.791200, 2.980119
2.585423, 3.111295
2.425801, 2.968137
2.450040, 3.214745
2.804137, 3.051701
2.808250, 2.886038
2.528224, 3.024382
2.693289, 3.149287
2.428540, 2.901476
2.508852, 3.035204
2.604217, 2.897672
3.001854, 2.954680
2.575237, 2.881732
2.713133, 2.920575
2.540075, 2.973705
2.786853, 2.913437
2.499298, 2.933682
2.684542, 2.937822
2.642187, 3.084074
2.647177, 2.919806
2.643070, 3.031251
2.388944, 2.957911
2.930881, 3.053239
2.532835, 2.969502
2.726930, 2.794944
2.841620, 2.836372
2.558383, 2.945430
2.322031, 3.058717
2.697659, 3.078244
2.700850, 2.858529
2.608323, 2.954267
2.534458, 3.116196
2.903636, 3.095080
2.401595, 3.120180
2.437213, 2.891138
2.707125, 2.997742
2.436706, 3.145480
2.853614, 3.094244
2.660163, 3.084195
2.619182, 2.960585
2.576343, 2.956285
2.607939, 3.007783
2.111190, 2.942517
2.299060, 3.112312
2.540715, 2.850145
2.495133, 3.010363
2.728879, 2.846776
2.265891, 2.906316
2.578888, 2.858833
2.502057, 2.977679
2.428833, 3.014373
2.437349, 3.161534
2.466251, 2.885031
2.409218, 3.006251
2.881913, 2.983924
2.782382, 3.186265
2.657765, 3.052481
2.801652, 2.940259
2.384849, 2.878418
2.454413, 3.007747
2.471861, 2.683600
2.459412, 2.974931
2.721527, 3.054255
2.401783, 2.850364
2.361560, 3.106557
2.490090, 3.032335
2.532384, 3.202601
2.824699, 3.002283
2.560712, 3.092106
2.385031, 2.942602
2.523200, 2.881773
2.764502, 2.960783
2.256860, 2.670547
2.087384, 2.842234
2.492851, 2.801307
2.413282, 3.186252
2.785730, 2.871965
3.027246, 2.968688
2.912113, 2.772844
3.413581, 3.135293
3.095669, 2.857414
3.160142, 2.993828
2.750411, 3.169675
2.442723, 2.906178
2.743278, 3.068259
2.779442, 2.941527
2.931291, 2.976265
2.962238, 2.735643
3.088230, 2.843084
2.749900, 2.990152
3.252701, 2.937942
3.046611, 3.110540
2.865442, 2.902794
2.584299, 3.061402
1.944068, 2.964563
2.413968, 2.814075
2.661059, 2.756007
2.715435, 2.761723
2.714260, 3.050281
2.675845, 3.069884
2.810940, 2.873816
2.599410, 2.750744
2.504439, 2.969727
2.263312, 3.017715
2.652413, 3.081908
2.596585, 2.828081
2.633877, 3.041529
2.444871, 2.865115
2.425468, 3.126348
2.344637, 2.940267
2.578332, 2.828403
2.811852, 2.781606
2.771153, 3.010282
2.572647, 3.116985
2.496528, 3.113375
2.683539, 3.196332
2.534992, 3.105339
2.776886, 2.917930
2.300460, 2.844678
2.774179, 3.009283
2.472865, 2.983165
2.639651, 2.818255
2.385914, 2.946800
2.619105, 3.023259
3.064303, 3.076100
2.900076, 2.852551
2.551802, 3.089707
2.677680, 2.860436
3.013280, 2.847817
2.365965, 2.836242
2.643990, 3.188226
2.869256, 2.706515
3.023335, 3.064627
2.817854, 2.858956
2.956246, 3.065689
2.728368, 3.218328
2.597591, 2.932497
2.794889, 2.780899
2.043842, 3.060413
2.774959, 2.968500
2.581857, 3.127445
2.628131, 2.725018
2.755196, 2.813759
2.500709, 2.866272
2.430006, 2.978320
2.822337, 2.871284
2.637487, 2.989923
2.897458, 2.820894
2.812412, 2.774412
2.600708, 3.035595
2.555949, 3.107785
2.509506, 2.995946
2.525639, 2.909462
2.705543, 2.845297
2.321680, 2.995498
2.680053, 2.809776
2.198939, 2.984790
2.294877, 2.980379
2.636438, 3.064848
2.635555, 2.744627
2.496562, 2.982093
2.586739, 2.986553
2.285148, 2.945610
2.735386, 2.981542
2.361092, 2.945651
2.686124, 2.871659
2.684118, 3.164389
2.609165, 2.866451
2.368328, 2.883591
2.554077, 2.989784
2.477700, 3.074597
2.484247, 2.809729
2.564895, 2.992303
2.497850, 3.121186
2.352975, 3.114510
2.519423, 2.852959
2.387925, 3.055454
2.573205, 2.813394
1.896949, 3.145001
2.476126, 3.042197
2.594028, 3.053458
2.241243, 2.895895
2.462595, 2.851308
2.391717, 2.799906
2.429823, 2.926404
2.810817, 2.822411
2.354223, 2.918692
2.232869, 2.876112
2.708221, 3.096836
2.679762, 2.971283
2.576604, 2.822690
2.289724, 2.940240
2.487989, 2.969199
2.250779, 2.823158
2.187984, 2.976568
2.533373, 2.931211
2.300692, 2.898349
2.438793, 2.884399
2.588590, 3.079688
2.419971, 2.783427
2.364712, 2.929423
2.294434, 2.925786
2.543364, 2.859615
2.666732, 2.940105
2.300890, 2.938924
2.545885, 2.841752
2.045977, 2.966041
2.469630, 2.952343
2.244530, 2.830106
2.478934, 2.969665
2.796117, 2.737402
2.572400, 3.111635
2.489697, 3.040571
2.963837, 2.793983
2.378555, 2.981805
2.917820, 3.080561
2.835710, 2.877216
2.333211, 2.755695
2.373121, 3.077743
2.485167, 2.827946
2.531385, 2.997365
2.541715, 3.053186
2.609639, 2.751819
2.477696, 2.946491
2.788635, 2.820207
2.622087, 2.995160
2.425594, 2.923153
2.202413, 2.968112
2.408263, 2.894287
2.526008, 3.271349
2.635711, 3.033384
2.811987, 2.753953
2.290786, 3.026956
2.561656, 2.979151
2.469834, 2.946540
2.271705, 2.812040
2.820722, 3.198370
2.879360, 2.854872
2.585753, 2.903294
2.797080, 2.792104
2.548194, 2.850070
2.709490, 3.134039
2.453443, 3.009697
2.374317, 3.011662
2.622380, 2.926082
2.808517, 3.068408
2.936213, 2.973637
3.304513, 2.864992
2.918283, 2.810292
2.772379, 3.029574
2.720715, 2.754233
2.579819, 2.925171
2.631128, 2.985235
2.268797, 2.831045
2.476410, 2.858265
2.923502, 3.081302
2.893332, 3.201412
2.679412, 2.963023
2.355263, 2.829122
2.427327, 2.894106
2.369846, 2.838140
2.376618, 2.942553
2.676088, 2.862447
3.179308, 2.814854
2.953862, 2.872884
3.237190, 2.779593
2.746237, 3.161489
2.392105, 2.868903
2.735991, 3.175255
2.489855, 3.019618
2.674277, 2.758867
2.482131, 2.987269
2.776248, 2.934379
2.554876, 2.925478
2.398139, 2.922246
2.259273, 2.863545
2.508357, 2.945653
2.313098, 2.913765
2.398602, 2.866650
2.407908, 2.794734
2.372398, 2.926790
2.072064, 2.897265
2.482511, 3.167285
2.381088, 2.871682
1.984634, 2.956105
2.277953, 2.853508
2.260258, 2.998935
2.633482, 3.000561
2.232455, 2.859234
2.092114, 2.781563
2.410182, 2.996516
2.294735, 2.692892
2.551107, 3.141951
2.447268, 2.936670
2.666098, 3.063948
2.010416, 3.005863
2.459908, 3.012247
2.557974, 3.025124
2.609018, 3.011637
2.701006, 2.980332
2.548697, 2.777874
2.608427, 2.854774
2.355028, 2.852648
2.847038, 2.754698
2.435052, 2.976435
2.405139, 2.969926
2.656727, 2.779532
2.438230, 2.912281
2.402474, 2.969227
2.210610, 2.900337
2.530234, 2.737537
2.411638, 2.889127
2.371989, 2.945536
2.251416, 3.109262
2.581832, 2.965768
2.206666, 3.100379
2.615303, 3.004965
2.409454, 2.970823
2.535656, 2.829285
2.461299, 3.011129
2.150424, 3.072672
2.669646, 2.934072
2.087607, 3.087866
2.514844, 2.844241
2.271274, 2.908108
2.259589, 2.882336
2.544612, 2.905398
2.645604, 2.871858
2.374305, 2.920011
2.226066, 2.987043
2.473441, 3.048160
2.544802, 2.931241
2.509190, 2.962880
2.529443, 2.967656
2.348375, 2.803649
2.063497, 2.726909
2.443725, 3.059109
2.313340, 3.103212
2.166818, 2.914288
2.262086, 3.000014
2.404816, 2.972868
2.309667, 2.922706
2.485395, 3.135472
2.234396, 2.889156
2.490798, 2.794528
2.212302, 3.218884
2.323684, 3.104238
2.320503, 3.026471
2.044535, 2.711927
2.264492, 2.838153
2.235689, 2.898596
2.329977, 3.176167
2.125074, 3.079662
2.457813, 2.853870
2.245780, 2.868203
2.313327, 2.973358
1.974295, 3.083888
2.063537, 3.122917
2.375150, 2.933258
2.026631, 2.936451
2.623680, 2.988102
2.142782, 3.021150
2.140179, 2.742893
2.237246, 2.981894
2.072973, 2.983340
2.325826, 3.064775
2.182452, 2.958035
2.395579, 2.936490
2.079116, 2.730547
2.607165, 3.033774
2.321346, 2.963915
2.595309, 2.763600
2.261704, 2.669178
2.467356, 2.994236
2.507620, 3.001420
2.071834, 2.959503
2.412041, 3.035826
2.294485, 2.812599
2.049795, 3.017812
2.555158, 2.864519
2.639199, 2.976822
2.289156, 2.960508
2.544054, 2.853713
2.705930, 2.874147
2.418430, 3.062826
2.820505, 3.054865
2.445302, 2.938046
2.458363, 2.905392
2.675949, 2.855309
2.813189, 3.021655
3.018581, 2.960336
2.651378, 2.891642
2.696394, 2.815523
2.596666, 2.871220
2.543828, 3.089711
2.029596, 3.010870
2.278246, 2.914508
2.214645, 3.074827
2.272053, 2.969920
2.582755, 2.791378
2.699981, 3.027598
2.256393, 2.757545
2.241594, 2.947299
2.055937, 2.896568
2.230746, 2.968307
2.409131, 2.969578
1.975582, 2.704144
1.968113, 2.981813
2.630816, 2.779546
2.314916, 2.930473
2.551442, 3.086513
2.516895, 3.044013
2.329945, 3.104016
2.333724, 2.810731
2.523818, 2.812597
2.548527, 3.004102
2.078798, 2.814626
2.234323, 3.072285
2.014361, 2.851382
2.186072, 3.059404
2.376028, 2.795105
2.095804, 2.934257
1.952669, 2.910461
2.376760, 2.765923
2.142009, 2.817944
2.664348, 2.768658
2.257505, 2.908324
2.150380, 2.842291
2.244685, 2.852465
1.952314, 3.050603
2.059870, 2.900153
2.422122, 3.049098
2.425589, 2.927539
2.188348, 3.047726
2.131222, 2.993913
2.278913, 3.012848
2.498573, 3.024429
2.127724, 2.901553
2.355628, 3.123652
2.487139, 2.935721
2.312077, 2.847658
2.283905, 3.034668
2.163862, 3.101446
2.263181, 3.248381
1.887681, 3.015622
1.950279, 3.010118
2.299223, 2.923934
2.531352, 3.098772
2.279084, 2.931410
2.464832, 2.986492
2.471162, 2.763945
2.473682, 2.960983
2.475157, 3.020004
2.357885, 3.140677
2.367203, 2.967460
2.407485, 3.080102
2.043583, 2.884793
1.932630, 2.985585
2.494512, 2.905971
2.375274, 2.992629
2.313320, 2.881685
2.386163, 3.253009
2.165353, 2.940882
2.500468, 2.846045
2.053011, 2.940194
2.262856, 2.961005
2.306891, 2.909118
2.293789, 2.859027
2.176405, 2.861504
2.325676, 2.951520
2.355715, 3.107339
2.050678, 3.156213
2.589551, 2.967810
2.251785, 2.988939
2.121008, 3.017974
2.166411, 2.887187
2.025058, 3.100528
2.409270, 2.908201
2.506318, 3.056388
2.363267, 3.005402
2.091123, 2.987368
2.043346, 2.697675
2.290248, 3.071386
1.980833, 3.145878
2.428195, 2.977902
2.250077, 3.078626
2.109451, 3.042075
2.375018, 2.876061
2.040569, 3.005037
2.039104, 2.896957
2.264067, 2.844347
2.254811, 2.767303
2.123722, 3.040893
2.339526, 2.877596
2.151773, 2.829337
1.951129, 3.350007
2.194083, 3.040360
2.205733, 3.061359
2.124360, 3.239540
2.074570, 2.906487
2.413304, 3.044982
2.092125, 2.823880
2.270840, 2.990850
2.320928, 3.179035
1.988823, 3.082283
2.119128, 3.004183
2.375036, 2.992731
2.249533, 3.019622
2.197063, 3.001836
2.178824, 2.727960
2.223533, 3.014961
2.043418, 2.803143
2.235224, 2.859755
1.885284, 3.091257
2.315591, 2.989609
2.303257, 2.934163
2.080633, 3.002088
2.229885, 2.912189
1.958497, 2.920099
2.395149, 2.997838
1.952665, 3.106261
1.954395, 2.909122
2.010548, 3.040622
1.956461, 2.926964
2.446569, 2.926312
2.134191, 3.010492
2.421292, 3.059629
1.980822, 3.093420
2.081018, 2.744648
2.366651, 2.731886
2.393323, 3.035048
2.133660, 2.775486
2.218447, 2.899003
2.319975, 2.918929
2.473509, 2.792373
2.171693, 2.872892
2.498215, 2.893388
2.462819, 3.025972
2.363769, 3.033687
2.010736, 2.862668
2.255442, 2.975584
2.361480, 2.930064
2.395469, 2.889134
2.061908, 2.882976
2.248343, 3.251305
2.167498, 2.972516
2.042550, 2.851545
2.178816, 2.966404
2.220097, 2.871676
2.216276, 3.030184
2.259803, 3.039801
2.396366, 2.883782
2.072809, 2.939934
2.287599, 2.840410
2.070312, 2.984429
2.488671, 2.862005
2.137829, 2.981727
2.247050, 3.151817
2.196165, 2.852810
2.356365, 2.904413
2.292028, 2.866213
2.288656, 3.063024
2.439070, 3.020375
2.277010, 2.920081
2.065658, 3.133114
2.055080, 2.893154
2.303151, 3.098013
2.308113, 2.912678
2.215957, 2.811619
2.214071, 2.825208
2.078845, 3.089836
2.232272, 2.934698
2.243225, 3.027679
2.001871, 3.175238
2.305754, 2.898218
2.329966, 2.968150
2.216960, 3.086665
2.352091, 2.844228
2.346617, 2.880968
2.147457, 2.851009
2.169312, 2.981812
2.252494, 2.792458
2.151749, 2.880174
2.299172, 2.825370
2.009626, 2.864644
2.136442, 2.895483
2.607661, 2.925447
2.294850, 2.817131
2.201826, 2.934516
2.247953, 2.887862
2.264327, 2.823163
2.248195, 2.981546
1.919050, 2.860820
1.962630, 2.901592
2.031600, 2.760801
2.142066, 3.162309
2.308302, 2.871061
2.103318, 2.917039
2.269001, 3.125778
1.935513, 2.781789
2.178777, 3.016615
2.020010, 2.787124
2.197764, 2.769814
2.026092, 2.972178
2.100008, 3.221169
2.255936, 3.076069
2.076306, 3.115818
2.301051, 2.869672
2.150738, 3.189323
2.268405, 2.943859
2.305059, 2.882456
2.291742, 2.961724
2.175449, 2.881041
2.160160, 2.995651
2.224913, 2.983703
2.074694, 2.884747
2.144473, 2.766091
2.100714, 2.896944
2.117793, 3.015263
2.125060, 3.084157
1.966166, 2.978023
2.087574, 2.901160
2.151594, 3.132172
1.964604, 2.992389
2.183524, 2.944338
2.064440, 2.863948
2.246782, 3.017029
2.347673, 2.816991
2.147713, 2.869633
1.902476, 3.000290
1.990576, 3.077102
2.067252, 3.053344
2.262996, 2.885718
1.734135, 3.040715
1.930368, 2.781601
1.906313, 2.995020
2.006563, 3.017504
2.050914, 2.977049
2.205840, 3.002847
2.199131, 2.999630
1.986211, 3.008597
2.267068, 2.957574
2.195652, 2.996955
2.165331, 2.894359
2.215758, 2.934059
2.069032, 3.093867
1.968178, 2.788674
1.999501, 3.069785
2.090378, 2.881815
1.924401, 2.761300
2.176340, 2.909801
1.851326, 3.017868
2.494699, 3.104410
2.021107, 2.804893
2.178785, 3.004720
2.367269, 2.961112
2.242627, 2.805955
2.164193, 3.089360
1.869503, 3.180393
2.338162, 2.879766
2.111902, 2.808216
2.258865, 2.815877
2.172191, 3.098536
2.337751, 2.920987
2.263442, 2.858836
2.015314, 2.939653
2.174390, 2.839804
2.129125, 2.941979
2.349272, 3.030759
2.154722, 2.912467
2.368762, 3.088587
2.157657, 2.857353
2.155900, 2.750147
2.398506, 2.874480
2.312069, 2.831047
2.358042, 3.101340
1.873066, 2.959584
2.194285, 3.193338
2.654582, 2.926008
2.481019, 3.004454
2.278340, 2.944159
1.971050, 2.847088
2.175631, 2.928658
2.058127, 3.012827
1.911115, 2.783241
2.059498, 2.815097
1.971499, 3.036164
2.126405, 2.899281
2.069919, 2.738120
2.198136, 3.016806
2.340495, 3.111517
2.239105, 2.930818
2.227857, 2.917669
2.118181, 2.888160
2.145401, 2.828367
2.030092, 2.793048
1.892324, 3.283048
2.460752, 2.943476
2.208405, 2.901733
1.939517, 2.964892
2.467321, 2.979543
2.059091, 2.805179
2.075235, 2.983692
2.003871, 3.018084
1.966988, 3.001288
2.057668, 3.063747
2.104696, 2.832273
1.893825, 2.882056
2.130255, 2.902664
1.873144, 3.023609
1.644797, 2.924089
2.146766, 2.932703
2.076300, 3.026605
1.882179, 2.844609
2.101964, 2.999144
1.754822, 3.074667
2.012615, 2.674081
1.903860, 3.023974
1.806593, 2.721129
1.927659, 2.863504
1.737645, 3.016704
1.788673, 3.053003
2.285370, 3.086194
1.997444, 2.738384
2.218198, 2.920053
2.078156, 2.846799
2.350801, 2.800630
1.854776, 2.889447
1.749065, 3.111527
1.760854, 2.842734
1.899100, 2.984887
1.993632, 2.898900
2.168277, 2.968140
2.148865, 3.068399
1.945085, 2.984255
1.930687, 2.988917
1.809168, 2.872834
2.198904, 2.887875
1.894450, 3.251055
2.190194, 3.171128
2.220019, 2.962011
1.758307, 3.171660
2.261636, 3.054946
2.342382, 2.886051
2.386531, 3.015578
2.308905, 2.992383
2.553932, 3.160307
2.454771, 2.824048
2.366478, 2.828436
1.912682, 2.992946
2.423986, 3.098475
2.545516, 2.995434
2.087714, 3.150200
2.586261, 2.909549
2.283009, 3.004327
2.036824, 2.882955
2.177131, 2.714757
2.350380, 3.096864
2.319993, 2.902241
2.803976, 2.879226
2.552220, 2.816973
2.508232, 2.954282
2.625554, 3.079074
1.946260, 2.977516
2.314569, 2.918633
2.369103, 3.022537
2.020998, 2.873533
2.272923, 2.758753
2.533683, 2.866455
2.398534, 2.962479
2.792444, 2.772685
2.562865, 2.960794
2.439881, 2.955829
2.529825, 2.957076
2.176677, 3.072621
2.194545, 2.822786
2.383930, 2.863996
2.357125, 3.014068
2.459365, 2.900405
2.242982, 3.134626
2.394059, 2.908855
2.233130, 2.930912
1.941832, 3.038660
1.900289, 2.837481
2.091194, 3.141847
2.180488, 2.876912
1.994431, 3.072100
2.004711, 3.027779
1.990965, 3.044240
2.379722, 2.994233
2.041364, 2.951026
2.079448, 3.131557
1.902558, 3.070187
2.252235, 3.192846
1.880206, 2.897550
1.972444, 2.989527
2.102008, 3.197567
