4.904180, 4.385426, 2.834992, 5.907482, 3.337292, 1.622249, 1.690747
3.121527, 3.579387, 2.330980, 5.151846, 3.318757, 0.889136, 1.671573
2.668386, 3.283937, 2.079545, 7.033974, 2.748612, 0.502714, 1.482936
2.714750, 3.265384, 2.030437, 4.365962, 3.306643, 0.591174, 1.745105
2.369806, 3.010724, 1.832969, 4.521842, 3.273944, 0.634691, 1.704228
2.249656, 2.970597, 1.797738, 5.203053, 2.876709, 0.600292, 1.574897
2.164838, 2.777076, 1.683737, 4.828909, 3.006629, 0.532134, 1.602922
2.127924, 2.569049, 1.610276, 4.132194, 2.836127, 0.551322, 1.649237
1.940582, 2.444406, 1.491011, 2.907459, 3.448632, 0.597129, 1.852319
1.938041, 2.611740, 1.546267, 2.729053, 2.953894, 0.594081, 1.654770
1.788909, 2.523400, 1.456436, 2.426624, 3.072506, 0.541015, 1.522926
1.904796, 2.423759, 1.496521, 2.535325, 2.663922, 0.489831, 1.372172
1.784970, 2.427387, 1.430538, 1.976636, 2.806742, 0.481973, 1.433658
1.717165, 2.421920, 1.464442, 1.789573, 2.447873, 0.459730, 1.425068
1.701588, 2.264956, 1.394985, 1.262518, 2.615841, 0.473231, 1.526441
1.812179, 2.339163, 1.527070, 1.098987, 2.485561, 0.449622, 1.394987
1.927746, 2.441460, 1.523893, 0.979327, 2.254187, 0.432549, 1.307014
1.518222, 2.169179, 1.337633, 0.839104, 2.153975, 0.444967, 1.276416
1.697956, 2.197428, 1.364396, 0.754250, 2.228580, 0.448436, 1.449816
1.734012, 2.140594, 1.423225, 0.724337, 1.942633, 0.445606, 1.409339
1.709756, 2.276031, 1.369032, 0.727692, 1.818608, 0.462901, 1.404215
1.652595, 2.209257, 1.348946, 0.723502, 1.762564, 0.444450, 1.313337
1.518464, 2.071131, 1.342005, 0.767659, 1.543189, 0.469024, 1.383935
1.658586, 2.153205, 1.337666, 0.896845, 1.766964, 0.495955, 1.534680
1.565707, 2.102285, 1.328424, 0.864797, 1.277763, 0.472243, 1.389422
1.506594, 2.069623, 1.305638, 0.927259, 1.271083, 0.491586, 1.427367
1.487761, 2.021492, 1.287185, 0.901797, 1.294600, 0.482983, 1.370095
1.601428, 2.125859, 1.277314, 0.762013, 1.074403, 0.391403, 1.262270
1.368127, 1.982124, 1.248584, 0.750001, 1.003260, 0.411542, 1.226629
1.435881, 2.020896, 1.209860, 0.852396, 1.234667, 0.448726, 1.366721
1.538050, 2.045736, 1.302996, 0.910586, 1.456901, 0.508463, 1.422186
1.615927, 1.980132, 1.229105, 0.814979, 1.153911, 0.464565, 1.210764
1.397867, 1.930982, 1.209292, 0.750045, 1.236288, 0.423236, 1.214876
1.363703, 1.862936, 1.226065, 0.695430, 0.955849, 0.411555, 1.108374
1.447430, 1.991115, 1.242822, 0.683747, 0.993613, 0.462764, 1.175523
1.597390, 2.102747, 1.268687, 0.753899, 1.242994, 0.490043, 1.376330
1.403287, 1.886613, 1.242967, 0.725280, 0.940512, 0.457446, 1.263243
1.398519, 1.919173, 1.229093, 0.699252, 0.966730, 0.404081, 1.186886
1.407172, 1.799822, 1.212216, 0.710136, 1.007564, 0.458876, 1.278500
1.518906, 1.910626, 1.269921, 0.697198, 0.927225, 0.414791, 1.135613
1.352490, 1.815915, 1.246567, 0.729346, 1.162394, 0.472277, 1.547995
1.437384, 1.983549, 1.204764, 0.728363, 1.117499, 0.455478, 1.534256
1.408299, 1.954510, 1.214308, 0.691109, 0.980758, 0.440028, 1.255491
1.431479, 2.065008, 1.285177, 0.673911, 0.859066, 0.429715, 1.102846
1.519700, 2.034939, 1.248684, 0.717950, 0.860385, 0.437630, 1.233119
1.247132, 1.833588, 1.198102, 0.712797, 0.957829, 0.446205, 1.377429
