3.046848, 2.869627, 3.478997
3.151932, 2.866291, 3.496677
3.201247, 2.956851, 3.597101
3.643406, 3.093459, 3.822140
2.821453, 3.045336, 3.609627
2.937411, 2.921582, 3.509065
3.457129, 2.900307, 3.591733
3.421066, 2.782921, 3.467134
3.293626, 3.016325, 3.675050
3.207031, 3.028545, 3.669951
3.171392, 2.863960, 3.498238
3.407641, 3.048631, 3.730160
2.847461, 3.019241, 3.588734
3.045146, 3.127554, 3.736584
3.245558, 2.966774, 3.615886
3.272182, 3.073857, 3.728293
3.443717, 2.863224, 3.551968
3.553156, 2.798217, 3.508848
2.916337, 2.840410, 3.423678
3.325937, 2.962087, 3.627275
3.086359, 2.856819, 3.474090
3.189183, 2.901090, 3.538927
3.256836, 2.941503, 3.592870
3.142192, 2.956568, 3.585006
3.530959, 2.724413, 3.430605
3.260153, 3.025635, 3.677665
3.526437, 3.266603, 3.971891
4.155499, 3.111555, 3.942655
3.240645, 3.064815, 3.712944
3.209046, 3.003223, 3.645032
2.989311, 3.215602, 3.813464
3.348613, 3.058521, 3.728243
3.064258, 2.813655, 3.426507
3.229348, 2.957803, 3.603673
3.411157, 3.016615, 3.698847
3.048543, 2.919320, 3.529029
3.405825, 3.114637, 3.795802
3.002011, 2.811596, 3.411998
2.843341, 2.797672, 3.366340
3.443306, 3.001161, 3.689822
3.304535, 3.148553, 3.809460
3.372652, 2.810438, 3.484969
3.502000, 3.105635, 3.806035
3.002890, 3.133017, 3.733595
2.811617, 2.876192, 3.438515
3.448832, 2.674130, 3.363897
3.975955, 2.899067, 3.694258
4.037428, 2.925888, 3.733374
4.202818, 3.046882, 3.887445
3.774319, 2.711852, 3.466715
3.400936, 2.791006, 3.471193
2.806802, 3.051957, 3.613317
3.057971, 2.850126, 3.461720
3.065310, 3.107322, 3.720384
2.720279, 2.803857, 3.347913
3.269688, 3.020168, 3.674106
3.044729, 3.048579, 3.657525
3.341536, 2.870677, 3.538985
3.469738, 2.871303, 3.565251
3.329639, 2.862597, 3.528524
3.327513, 2.917262, 3.582764
3.019868, 2.986310, 3.590283
3.712628, 2.861484, 3.604010
3.075141, 2.912296, 3.527324
3.307637, 2.917618, 3.579145
3.119580, 2.861807, 3.485723
3.322507, 2.920258, 3.584759
2.832322, 3.158400, 3.724864
2.756185, 2.852970, 3.404207
2.741457, 3.224660, 3.772951
2.835157, 2.853168, 3.420200
2.539047, 2.794864, 3.302674
3.090652, 2.810768, 3.428899
2.764697, 3.046310, 3.599249
2.915599, 2.907424, 3.490544
3.241024, 2.879052, 3.527257
2.939145, 2.711698, 3.299527
3.302061, 2.946229, 3.606641
2.745145, 2.747259, 3.296288
2.808009, 3.049245, 3.610847
2.730696, 2.998771, 3.544910
3.252184, 2.887183, 3.537620
3.123219, 2.834149, 3.458793
2.978749, 2.842829, 3.438579
3.021529, 2.914968, 3.519273
2.887217, 2.765173, 3.342616
2.434942, 2.969525, 3.456514
2.761393, 2.795835, 3.348113
2.441685, 3.124089, 3.612426
2.755044, 3.020490, 3.571499
2.409930, 2.836270, 3.318256
3.246403, 3.027849, 3.677130
3.236738, 2.793531, 3.440879
2.711358, 2.789975, 3.332247
2.964973, 2.968261, 3.561256
3.019452, 2.855421, 3.459311
2.682913, 3.044401, 3.580983
3.030709, 2.763891, 3.370033
2.773734, 2.918932, 3.473679
3.040470, 2.925432, 3.533526
2.562132, 2.928777, 3.441204
2.809998, 2.922708, 3.484707
2.801698, 2.889556, 3.449896
3.147076, 2.811685, 3.441100
2.960994, 3.053965, 3.646164
3.137633, 2.911765, 3.539291
2.949085, 2.697810, 3.287627
2.676672, 2.869023, 3.404358
2.689670, 2.870842, 3.408776
2.846406, 3.023242, 3.592524
2.922366, 2.976189, 3.560662
2.994390, 2.843980, 3.442858
2.646246, 2.680834, 3.210083
2.991513, 2.898180, 3.496483
2.968744, 2.889474, 3.483223
2.716403, 3.021134, 3.564415
2.815461, 2.972332, 3.535424
2.876859, 2.984348, 3.559719
2.823932, 3.084866, 3.649652
2.910082, 2.920817, 3.502834
3.383982, 2.934706, 3.611502
3.301969, 2.820564, 3.480957
3.348569, 2.880939, 3.550653
2.616067, 2.914782, 3.437995
2.889960, 2.644306, 3.222298
2.795997, 2.745699, 3.304898
2.424965, 3.102579, 3.587572
2.664913, 3.041366, 3.574348
3.083029, 2.959775, 3.576381
3.055085, 2.968555, 3.579572
3.189542, 2.827643, 3.465552
3.513100, 2.745533, 3.448153
3.182657, 3.042983, 3.679514
3.564844, 2.778880, 3.491849
3.258720, 3.046889, 3.698633
3.203043, 2.764238, 3.404847
3.394722, 2.955257, 3.634201
2.887993, 2.805779, 3.383378
2.592395, 3.104306, 3.622785
2.468340, 2.929605, 3.423273
2.675579, 2.957212, 3.492327
2.939756, 2.920369, 3.508320
2.757307, 2.950897, 3.502358
3.250736, 2.716003, 3.366151
2.791185, 2.829926, 3.388163
3.503769, 3.062301, 3.763055
3.021557, 2.943635, 3.547947
3.317097, 2.761736, 3.425156
3.467254, 2.773150, 3.466601
3.076820, 2.912829, 3.528193
2.549893, 2.956248, 3.466227
2.862834, 2.918403, 3.490970
2.597243, 2.721917, 3.241366
2.925479, 2.615164, 3.200259
2.889858, 2.862983, 3.440954
3.066808, 2.858056, 3.471417
2.689270, 2.825433, 3.363287
2.584500, 3.170116, 3.687016
2.683066, 2.718531, 3.255144
2.859335, 2.929922, 3.501789
2.749429, 3.015213, 3.565099
2.417629, 2.778812, 3.262338
2.425171, 2.799172, 3.284207
2.619350, 2.898547, 3.422417
2.932355, 2.852052, 3.438523
3.005691, 2.894346, 3.495484
2.742085, 2.917858, 3.466275
2.361423, 2.989086, 3.461370
2.301171, 2.950841, 3.411076
3.203324, 2.894718, 3.535383
2.982420, 2.758132, 3.354616
3.177035, 2.741955, 3.377362
3.230977, 3.042096, 3.688291
2.785603, 2.859494, 3.416615
2.635366, 2.677087, 3.204160
2.941382, 2.848335, 3.436611
3.135448, 3.013515, 3.640604
3.156571, 2.899004, 3.530318
3.536412, 2.828780, 3.536062
2.708523, 2.887023, 3.428728
2.516062, 2.895798, 3.399010
2.591558, 2.800586, 3.318897
2.728610, 2.696391, 3.242113
2.959273, 2.937248, 3.529102
2.762240, 2.900805, 3.453253
2.680198, 2.940405, 3.476445
2.717694, 2.841041, 3.384580
2.530531, 2.838363, 3.344469
2.621018, 2.907572, 3.431776
2.613654, 2.909813, 3.432544
2.952524, 2.672553, 3.263057
2.343474, 2.744326, 3.213020
2.942627, 2.986848, 3.575373
3.021557, 2.968545, 3.572856
2.890935, 2.892841, 3.471028
2.863541, 2.975732, 3.548440
2.821867, 2.751149, 3.315522
2.682445, 2.881428, 3.417917
2.560714, 2.731053, 3.243196
2.789949, 2.846324, 3.404314
2.535016, 2.753003, 3.260007
2.805103, 2.939305, 3.500326
3.569605, 2.796150, 3.510071
3.005725, 2.910699, 3.511844
2.865262, 2.915176, 3.488229
2.426949, 2.996937, 3.482327
2.814468, 2.806112, 3.369006
2.889429, 2.967195, 3.545080
2.580370, 2.913586, 3.429660
2.714380, 2.781332, 3.324208
2.787258, 2.773214, 3.330666
2.518413, 2.952265, 3.455947
2.407890, 2.873780, 3.355358
2.765074, 2.825360, 3.378375
2.858394, 2.763162, 3.334841
2.615509, 2.991323, 3.514425
2.459412, 2.825381, 3.317264
2.422021, 2.816013, 3.300417
2.598969, 2.949990, 3.469783
2.503509, 2.771816, 3.272518
2.572456, 2.897972, 3.412463
2.530310, 2.812255, 3.318317
2.663527, 2.766647, 3.299352
2.451862, 2.720754, 3.211127
2.603048, 2.872000, 3.392610
2.730660, 2.897066, 3.443198
3.183297, 2.869383, 3.506042
3.490047, 2.873653, 3.571663
3.549369, 2.937861, 3.647735
3.083978, 2.910355, 3.527151
3.276942, 2.680888, 3.336277
3.052535, 3.021997, 3.632504
2.983448, 2.964147, 3.560837
3.282459, 3.052465, 3.708957
3.446211, 2.755155, 3.444397
3.033407, 2.829250, 3.435932
3.120022, 2.873230, 3.497234
2.972922, 2.986789, 3.581373
2.668801, 2.752135, 3.285895
2.385752, 2.803610, 3.280761
2.487532, 3.029679, 3.527185
2.710328, 2.793184, 3.335249
2.858941, 2.852886, 3.424674
2.311507, 2.898593, 3.360894
2.746109, 2.715475, 3.264697
2.903111, 2.942721, 3.523343
2.764894, 2.797170, 3.350149
2.665291, 2.940842, 3.473900
2.567301, 2.732460, 3.245921
2.652817, 2.966917, 3.497480
2.538627, 2.957330, 3.465055
3.160000, 2.910007, 3.542006
3.161872, 3.094487, 3.726861
2.791354, 2.726190, 3.284460
2.860492, 3.259591, 3.831689
2.108055, 2.728002, 3.149613
2.967601, 2.847233, 3.440753
2.456945, 3.050632, 3.542022
2.907424, 2.872182, 3.453667
3.406114, 2.996622, 3.677845
2.669723, 2.890425, 3.424369
2.343977, 2.698614, 3.167409
2.849044, 2.819718, 3.389527
2.961065, 2.753554, 3.345767
2.828634, 2.731291, 3.297018
2.030674, 2.873499, 3.279634
2.435935, 2.936903, 3.424090
2.792764, 2.857744, 3.416297
2.624979, 2.917463, 3.442459
3.007918, 2.922297, 3.523880
3.284240, 2.858929, 3.515777
2.379709, 3.014134, 3.490076
2.609655, 2.865228, 3.387159
2.991733, 2.814150, 3.412496
3.549394, 2.909981, 3.619859
4.450997, 2.890681, 3.780880
3.867121, 2.907182, 3.680606
3.560017, 2.940674, 3.652678
3.754030, 3.016935, 3.767741
3.099010, 2.942322, 3.562124
3.483509, 2.730284, 3.426986
2.678209, 2.702146, 3.237788
2.964720, 2.973896, 3.566840
3.717400, 2.779451, 3.522931
3.363194, 3.092677, 3.765316
3.078601, 2.900238, 3.515958
3.607499, 2.957863, 3.679363
2.522751, 2.896175, 3.400726
2.498059, 2.892828, 3.392439
2.787032, 2.706825, 3.264232
2.452406, 2.597877, 3.088358
3.142837, 2.663809, 3.292377
3.157452, 3.237114, 3.868605
3.040320, 2.622283, 3.230348
3.036580, 2.861437, 3.468753
2.057818, 2.707100, 3.118664
2.391852, 2.883033, 3.361404
2.444112, 2.934327, 3.423149
2.956358, 2.944633, 3.535905
2.265699, 2.832319, 3.285458
2.202156, 2.767149, 3.207581
3.009819, 2.870512, 3.472476
2.756374, 2.677284, 3.228559
3.913840, 2.974056, 3.756824
3.570544, 2.870572, 3.584681
2.951912, 3.123621, 3.714003
3.204831, 2.939837, 3.580803
3.095094, 2.947826, 3.566845
2.730903, 2.842906, 3.389087
4.016159, 3.133115, 3.936347
3.632698, 3.099320, 3.825859
3.121356, 2.838113, 3.462384
3.750719, 3.093745, 3.843889
2.279662, 2.964103, 3.420035
3.057393, 2.778697, 3.390175
2.468791, 3.004110, 3.497869
2.252243, 2.808808, 3.259257
2.672788, 2.905278, 3.439836
2.755613, 3.008269, 3.559392
2.853610, 2.825350, 3.396072
2.420282, 2.778214, 3.262271
2.898306, 2.773674, 3.353335
2.605965, 2.935393, 3.456586
2.692288, 2.851577, 3.390035
3.095265, 2.828868, 3.447921
2.473934, 2.940303, 3.435090
2.408266, 2.829900, 3.311553
2.215149, 3.072191, 3.515220
2.639766, 2.683692, 3.211646
2.443506, 2.986308, 3.475009
2.222669, 2.846179, 3.290713
2.198164, 2.875696, 3.315329
2.689682, 3.118217, 3.656154
2.548144, 3.033394, 3.543023
2.556565, 2.946332, 3.457644
2.267659, 3.032473, 3.486004
2.524020, 2.773288, 3.278092
2.693315, 2.933139, 3.471802
2.243000, 2.868508, 3.317108
2.614869, 2.790733, 3.313707
2.896436, 2.834417, 3.413704
2.513519, 2.885985, 3.388689
2.864798, 2.898287, 3.471246
2.383832, 2.940507, 3.417273
2.144907, 2.826758, 3.255740
2.983871, 2.900692, 3.497467
3.365703, 2.913280, 3.586421
3.827410, 2.879275, 3.644757
3.733933, 2.616793, 3.363580
3.861946, 3.122666, 3.895056
3.417398, 2.765443, 3.448923
2.446831, 2.991472, 3.480839
3.178530, 3.012681, 3.648387
2.905091, 2.805824, 3.386842
2.655635, 3.029831, 3.560958
2.911368, 3.166669, 3.748943
3.402382, 3.075362, 3.755838
3.155715, 2.963767, 3.594909
3.621943, 2.965631, 3.690019
2.614720, 2.926708, 3.449652
2.143747, 3.248806, 3.677555
2.557425, 2.896857, 3.408342
3.057569, 2.914419, 3.525933
3.492278, 2.999653, 3.698109
3.299640, 3.073149, 3.733077
2.839558, 2.815826, 3.383738
2.597592, 2.949121, 3.468640
2.620628, 2.799374, 3.323499
2.475609, 2.804543, 3.299665
3.000694, 2.903143, 3.503282
3.231555, 2.824902, 3.471213
3.385010, 2.900986, 3.577988
3.704964, 3.106478, 3.847471
3.293855, 2.994948, 3.653719
3.482510, 2.965114, 3.661616
2.939450, 2.882989, 3.470879
2.944518, 2.902262, 3.491165
2.579958, 2.906377, 3.422369
2.206860, 3.014008, 3.455379
3.305793, 2.872082, 3.533240
3.213513, 2.930878, 3.573581
2.968860, 2.804642, 3.398414
2.707517, 2.889971, 3.431475
2.543369, 2.912100, 3.420774
2.406681, 3.080351, 3.561687
2.385176, 2.825213, 3.302249
2.781581, 2.956088, 3.512405
2.870165, 2.744012, 3.318045
3.844551, 3.017515, 3.786425
3.355742, 3.068670, 3.739818
2.878844, 2.802229, 3.377998
2.808169, 2.883183, 3.444816
2.469538, 2.881927, 3.375834
2.508430, 2.962934, 3.464620
2.482184, 2.939942, 3.436379
3.197109, 2.746913, 3.386335
3.357392, 3.054604, 3.726082
2.705152, 2.824341, 3.365371
2.716186, 2.782713, 3.325950
2.644618, 3.003005, 3.531929
2.375269, 2.931406, 3.406460
2.818064, 2.909486, 3.473099
3.005243, 2.896688, 3.497737
2.816410, 2.870141, 3.433423
2.796555, 2.794493, 3.353804
3.052285, 2.828350, 3.438807
2.444883, 2.910913, 3.399889
2.260825, 2.695015, 3.147180
2.445283, 2.931189, 3.420245
2.995119, 2.991829, 3.590853
2.897859, 2.780515, 3.360087
3.353023, 3.016838, 3.687442
3.988763, 2.683562, 3.481314
3.489500, 2.828701, 3.526601
3.102118, 2.827289, 3.447712
2.528259, 2.992096, 3.497748
2.670872, 2.922993, 3.457168
2.625854, 2.856494, 3.381665
2.666914, 2.623596, 3.156979
2.412464, 2.921681, 3.404174
2.712592, 2.812273, 3.354791
2.516411, 3.060799, 3.564081
2.496258, 2.883727, 3.382979
2.465621, 2.751822, 3.244946
1.924884, 2.827071, 3.212048
2.983110, 2.941907, 3.538529
2.673253, 2.799443, 3.334094
3.395187, 2.695846, 3.374883
3.117626, 3.078177, 3.701703
3.126259, 2.655042, 3.280293
3.201433, 2.950069, 3.590356
2.214542, 2.829046, 3.271955
2.420841, 3.009408, 3.493576
2.607163, 2.858796, 3.380228
2.131585, 2.778967, 3.205284
2.917382, 3.044168, 3.627644
2.740983, 2.781047, 3.329244
2.562523, 2.739823, 3.252328
2.374164, 2.898913, 3.373746
2.108751, 2.902566, 3.324317
2.246135, 3.019087, 3.468314
2.609290, 2.898648, 3.420506
2.414171, 2.749834, 3.232668
2.638206, 2.892039, 3.419680
3.075206, 2.758145, 3.373186
2.213346, 2.759076, 3.201745
2.945613, 2.709789, 3.298912
2.314218, 2.924529, 3.387372
1.984700, 3.045936, 3.442876
2.422452, 2.766396, 3.250886
2.795446, 2.820546, 3.379635
3.040045, 2.766699, 3.374708
2.577544, 2.737542, 3.253051
2.714112, 2.926947, 3.469769
2.591409, 2.790583, 3.308865
2.470347, 2.782102, 3.276172
2.481749, 3.150162, 3.646511
2.668324, 2.612694, 3.146359
2.444335, 2.836980, 3.325847
2.714971, 2.934680, 3.477674
2.581643, 2.845649, 3.361978
2.367054, 3.022126, 3.495537
2.984614, 3.039289, 3.636212
2.200601, 2.801391, 3.241511
2.241284, 2.945294, 3.393551
2.560385, 2.904627, 3.416704
2.617165, 2.774409, 3.297842
2.056700, 2.876019, 3.287359
2.092726, 2.794359, 3.212904
2.464824, 2.878203, 3.371168
2.322725, 2.764723, 3.229268
2.502977, 3.017311, 3.517907
2.796528, 2.846046, 3.405352
2.764999, 2.954552, 3.507552
2.641885, 2.920273, 3.448650
2.933644, 2.761651, 3.348379
3.114914, 2.855452, 3.478435
2.668198, 2.824307, 3.357946
3.061833, 2.809605, 3.421971
2.551773, 2.819187, 3.329542
2.327836, 2.952245, 3.417812
2.291587, 2.907217, 3.365534
2.720733, 3.047097, 3.591243
2.357436, 3.055614, 3.527101
2.401031, 2.813441, 3.293647
2.330712, 2.930943, 3.397085
2.142533, 2.963193, 3.391699
2.851178, 2.969388, 3.539624
2.903255, 2.843965, 3.424616
3.014931, 2.823406, 3.426393
2.578245, 2.828671, 3.344320
2.601470, 2.730714, 3.251008
2.792652, 2.946591, 3.505121
2.850032, 3.014184, 3.584191
2.680966, 2.675084, 3.211277
2.619341, 2.992770, 3.516638
2.550309, 2.870936, 3.380998
2.678889, 2.988303, 3.524081
2.613581, 2.849296, 3.372012
2.534373, 3.029000, 3.535874
2.646233, 3.083539, 3.612786
2.459947, 2.979970, 3.471959
2.318512, 2.785007, 3.248709
2.253615, 3.055914, 3.506637
2.142541, 2.929070, 3.357578
2.296689, 2.883795, 3.343133
2.363447, 3.112360, 3.585049
2.306501, 2.878615, 3.339916
2.440633, 3.159007, 3.647133
2.495059, 3.013207, 3.512218
2.497938, 2.982657, 3.482244
2.082626, 2.917592, 3.334117
2.206473, 2.799522, 3.240817
2.404770, 2.854280, 3.335233
2.760548, 2.942847, 3.494956
2.428468, 2.950383, 3.436076
2.498520, 2.887010, 3.386714
2.467366, 2.910720, 3.404193
2.141712, 2.728564, 3.156906
2.577096, 2.819197, 3.334616
2.503818, 2.942432, 3.443196
2.731088, 2.920697, 3.466915
2.685415, 2.824584, 3.361668
2.395538, 2.906605, 3.385713
2.202036, 2.798154, 3.238562
2.627533, 2.956159, 3.481665
2.675884, 2.931776, 3.466953
2.826461, 2.877360, 3.442652
2.583411, 3.002323, 3.519005
2.336589, 2.742583, 3.209901
2.716120, 2.738024, 3.281248
2.379958, 2.832609, 3.308600
2.669672, 3.197272, 3.731206
2.824227, 2.920747, 3.485592
2.998727, 3.081795, 3.681540
2.544252, 2.996386, 3.505237
2.539366, 3.024678, 3.532551
2.267361, 2.702436, 3.155908
2.260787, 2.916482, 3.368640
2.505716, 2.850681, 3.351824
2.748256, 2.869233, 3.418885
2.417202, 2.885446, 3.368887
2.329823, 2.982443, 3.448408
2.082680, 2.808255, 3.224791
2.284076, 2.983780, 3.440595
2.539597, 3.053086, 3.561006
2.085482, 2.900301, 3.317397
2.152429, 2.995889, 3.426375
2.240955, 2.863937, 3.312128
2.002882, 2.995043, 3.395619
2.361611, 3.246044, 3.718366
2.174916, 2.853780, 3.288764
2.455601, 2.864075, 3.355196
2.528242, 3.070377, 3.576025
2.272568, 2.943023, 3.397536
2.216394, 2.935152, 3.378431
2.165681, 2.825698, 3.258835
1.934236, 3.183447, 3.570294
2.311618, 2.880637, 3.342961
2.231984, 2.708941, 3.155337
2.583559, 2.989627, 3.506339
2.792305, 3.153220, 3.711681
2.869088, 2.874731, 3.448549
2.861578, 2.640508, 3.212824
2.405500, 2.913001, 3.394101
2.762323, 2.879650, 3.432115
2.696635, 2.976451, 3.515779
3.038370, 2.668232, 3.275906
3.157362, 2.911832, 3.543304
2.710205, 2.945798, 3.487839
2.831800, 3.085588, 3.651948
2.392710, 2.855441, 3.333983
2.539237, 2.969603, 3.477450
2.992121, 2.959143, 3.557567
2.610305, 2.973044, 3.495105
